logger,year,doy,hhmm,tension,PARgl_0,PARdif,NET_Sw_0,NET_LW,Temp,HR,R,Pa,incoming PAR,reflected PAR
1,2014,190,230,1,0,2.266,0,-72.9,15.62,84.7,0,997,1,1
1,2014,190,300,1,0,2.388,0,-72.9,15.46,85.5,0,997,1,1
1,2014,190,330,1,0,2.504,0,-71.9,15.24,86.5,0,996,1,1
1,2014,190,400,1,0,2.501,0,-71.3,14.88,88.1,0,996,1,1
1,2014,190,430,1,0,2.471,0,-70.6,14.67,89,0,996,1,1
1,2014,190,500,1,0,2.464,0,-70.7,14.6,89.4,0,996,1,1
1,2014,190,530,1,0,2.497,0,-70.5,14.45,90,0,996,1,1
1,2014,190,600,1,0,3.162,0,-69.86,14.22,91.1,0,996,1,1
1,2014,190,630,1,41.78,27.08,20.34,-68.76,14.09,91.7,0,996,1,1
1,2014,190,700,1,141.2,76.6,97.6,-70.6,14.15,91.7,0,996,1,1
1,2014,190,730,1,367,119.5,186.3,-74.8,14.63,90.2,0,996,1,1
1,2014,190,800,1,602.3,145.5,278.6,-78.4,15.69,85.9,0,996,1,1
1,2014,190,830,1,828,169,368.8,-83.9,17.25,78.8,0,996,1,1
1,2014,190,900,1,1030,195.4,455.4,-88,19.06,70.2,0,996,1,1
1,2014,190,930,1,1225,213.1,537.3,-92.9,21.21,60.74,0,996,1,1
1,2014,190,1000,1,1413,237.4,613.8,-99.6,23.33,50.84,0,996,1,1
1,2014,190,1030,1,1595,265.3,678.3,-103.3,24.16,48.38,0,996,1,1
1,2014,190,1100,1,1724,246.7,735,-107.1,25.09,46.4,0,996,1,1
1,2014,190,1130,1,1842,245.8,777,-112.2,26.38,42.77,0,996,1,1
1,2014,190,1200,1,1942,259.5,811,-117.2,27.79,38.15,0,995,1,1
1,2014,190,1230,1,1991,283.4,833,-119.9,28.44,36.12,0,995,1,1
1,2014,190,1300,1,2009,268.5,844,-122.7,29.43,34.14,0,995,1,1
1,2014,190,1330,1,2079,275.1,844,-124.9,30.08,32.89,0,995,1,1
1,2014,190,1400,1,2082,264.8,832,-126.1,30.76,30.86,0,995,1,1
1,2014,190,1430,1,2014,253.4,810,-125.4,31.18,29.81,0,994,1,1
1,2014,190,1500,1,1940,251.6,778,-126.3,31.54,27.21,0,994,1,1
1,2014,190,1530,1,1889,252.6,733,-127.3,32.15,24.97,0,994,1,1
1,2014,190,1600,1,1820,270.5,676.5,-125.3,32.74,24.84,0,994,1,1
1,2014,190,1630,1,1699,271.6,612.9,-123.5,32.95,24.51,0,994,1,1
1,2014,190,1700,1,1491,254.9,537.2,-113.2,32.29,31.19,0,993,1,1
1,2014,190,1730,1,1319,238.3,460.1,-110,32.2,31.72,0,993,1,1
1,2014,190,1800,1,1141,228,381.5,-106.7,31.72,33.23,0,993,1,1
1,2014,190,1830,1,941,201.4,301.7,-103.1,30.99,35.48,0,993,1,1
1,2014,190,1900,1,710,172.9,222.9,-100,30.25,36.72,0,993,1,1
1,2014,190,1930,1,474.9,147.8,145.7,-96.8,29.58,39.42,0,993,1,1
1,2014,190,2000,1,269.6,116.3,78.6,-93.9,28.72,42.45,0,994,1,1
1,2014,190,2030,1,119.1,73.7,25.59,-90.6,27.7,44.54,0,994,1,1
1,2014,190,2100,1,0,22.8,0,-88.5,26.59,46.24,0,994,1,1
1,2014,190,2130,1,0,2.859,0,-87.3,25.52,48.52,0,994,1,1
1,2014,190,2200,1,0,2.598,0,-87.2,24.61,50.89,0,994,1,1
1,2014,190,2230,1,0,2.467,0,-85.6,23.73,53.16,0,995,1,1
1,2014,190,2300,1,0,2.602,0,-83.7,22.96,55.17,0,995,1,1
1,2014,190,2330,1,0,2.38,0,-82.2,22.18,57.35,0,995,1,1
1,2014,190,0000,1,0,2.497,0,-79.6,21.4,59.79,0,995,1,1
1,2014,191,0030,1,0,2.565,0,-77.8,20.78,61.82,0,995,1,1
1,2014,191,100,1,0,2.519,0,-76.1,20.3,62.83,0,995,1,1
1,2014,191,130,1,0,2.36,0,-75.6,20.33,61.63,0,995,1,1
1,2014,191,200,1,0,2.486,0,-75.7,20.06,61.52,0,995,1,1
1,2014,191,230,1,0,2.443,0,-75.6,19.71,61.97,0,995,1,1
1,2014,191,300,1,0,2.536,0,-73.8,19.97,57.38,0,995,1,1
1,2014,191,330,1,0,2.554,0,-75.4,20.13,51.04,0,995,1,1
1,2014,191,400,1,0,2.514,0,-74.9,19.66,49.23,0,995,1,1
1,2014,191,430,1,0,2.495,0,-76,19.56,44.66,0,995,1,1
1,2014,191,500,1,0,2.465,0,-78.2,19.56,41.72,0,995,1,1
1,2014,191,530,1,0,2.44,0,-80.4,19.73,40.06,0,995,1,1
1,2014,191,600,1,0,3.195,0,-84.1,20.12,39.5,0,995,1,1
1,2014,191,630,1,42.61,27.14,20.24,-86.1,20.34,40.15,0,995,1,1
1,2014,191,700,1,142.1,75.1,101.8,-87.5,20.44,40.82,0,995,1,1
1,2014,191,730,1,374.3,116.2,191.3,-89.6,20.64,41.11,0,996,1,1
1,2014,191,800,1,610.8,141.7,280.4,-92.2,21.01,41.25,0,996,1,1
1,2014,191,830,1,834,165,369.8,-94.7,21.66,40.54,0,996,1,1
1,2014,191,900,1,1037,189,456.9,-97.5,22.41,39.44,0,996,1,1
1,2014,191,930,1,1229,205.5,539,-101.1,23.18,37.81,0,996,1,1
1,2014,191,1000,1,1414,231.3,613.7,-104.8,23.84,36.56,0,997,1,1
1,2014,191,1030,1,1597,256.4,680.2,-108.5,24.5,35.82,0,997,1,1
1,2014,191,1100,1,1725,235.7,736,-112.9,25.3,34.37,0,997,1,1
1,2014,191,1130,1,1840,231.7,780,-117.5,26.16,33.11,0,997,1,1
1,2014,191,1200,1,1936,245.3,813,-122.6,27.22,31.59,0,997,1,1
1,2014,191,1230,1,1994,270.6,835,-126.5,28.16,30.12,0,997,1,1
1,2014,191,1300,1,2014,255.5,846,-129.9,28.84,28.99,0,997,1,1
1,2014,191,1330,1,2081,262.4,845,-131.9,29.65,27.26,0,996,1,1
1,2014,191,1400,1,2089,250.9,836,-133.6,30.11,26.59,0,996,1,1
1,2014,191,1430,1,2021,238.9,814,-133.3,30.89,25.4,0,996,1,1
1,2014,191,1500,1,1942,239.9,779,-132.3,31.01,24.71,0,996,1,1
1,2014,191,1530,1,1889,245.5,735,-130.5,31.35,24.35,0,995,1,1
1,2014,191,1600,1,1823,260.8,678.2,-129.5,31.97,23.73,0,995,1,1
1,2014,191,1630,1,1704,259.3,616.4,-128.3,32.14,22.78,0,995,1,1
1,2014,191,1700,1,1506,237.8,544.6,-126.2,32.28,21.92,0,995,1,1
1,2014,191,1730,1,1331,226,464.6,-124.7,32.55,21.18,0,995,1,1
1,2014,191,1800,1,1152,222.4,382.5,-120.4,33.1,21.5,0,994,1,1
1,2014,191,1830,1,956,198.3,303.4,-115.3,32.52,23.62,0,994,1,1
1,2014,191,1900,1,718,171.9,222.2,-111,32.09,26.45,0,994,1,1
1,2014,191,1930,1,480.4,146.1,145.6,-106.6,31.17,29.5,0,994,1,1
1,2014,191,2000,1,272.6,114.7,78.3,-102.8,29.61,33.79,0,995,1,1
1,2014,191,2030,1,119.1,72.8,24.65,-98.2,27.99,38.7,0,995,1,1
1,2014,191,2100,1,0,22.45,0,-94.3,26.29,42.38,0,995,1,1
1,2014,191,2130,1,0,2.864,0,-90.5,24.98,45.34,0,996,1,1
1,2014,191,2200,1,0,2.539,0,-86.7,24.13,47.76,0,996,1,1
1,2014,191,2230,1,0,2.476,0,-83.7,23.32,50.36,0,996,1,1
1,2014,191,2300,1,0,2.524,0,-81.9,22.63,52.47,0,996,1,1
1,2014,191,2330,1,0,2.563,0,-82.6,22.02,54.22,0,996,1,1
1,2014,191,0000,1,0,2.391,0,-84.4,21.5,55.54,0,996,1,1
1,2014,192,0030,1,0,2.482,0,-85.1,21.01,56.66,0,996,1,1
1,2014,192,100,1,0,2.567,0,-83.5,20.38,58.3,0,996,1,1
1,2014,192,130,1,0,2.599,0,-79.9,20.04,59.09,0,997,1,1
1,2014,192,200,1,0,2.558,0,-78.6,19.87,59.66,0,996,1,1
1,2014,192,230,1,0,2.428,0,-78.2,19.63,60.27,0,997,1,1
1,2014,192,300,1,0,2.34,0,-78.5,19.68,58.96,0,996,1,1
1,2014,192,330,1,0,2.354,0,-77.8,19.54,57.74,0,996,1,1
1,2014,192,400,1,0,2.406,0,-78.1,19.55,51.12,0,996,1,1
1,2014,192,430,1,0,2.519,0,-80.6,19.86,39.91,0,996,1,1
1,2014,192,500,1,0,2.626,0,-79.5,19.36,39.22,0,996,1,1
1,2014,192,530,1,0,2.626,0,-77.7,18.76,44.73,0,997,1,1
1,2014,192,600,1,0,3.184,0,-77.2,18.2,45.99,0,997,1,1
1,2014,192,630,1,40.73,25.75,21.24,-77.1,18.16,42.94,0,997,1,1
1,2014,192,700,1,136.8,73.6,101.5,-81.7,18.52,40.68,0,997,1,1
1,2014,192,730,1,369.9,115.7,191.3,-87,19.03,40.85,0,997,1,1
1,2014,192,800,1,606.4,142.3,280.3,-93.1,20.22,38.64,0,997,1,1
1,2014,192,830,1,833,165.6,371.9,-99,21.85,35.08,0,997,1,1
1,2014,192,900,1,1040,188.5,461.7,-105.7,23.62,30.17,0,997,1,1
1,2014,192,930,1,1234,202.7,546.9,-112.1,24.56,25.84,0,997,1,1
1,2014,192,1000,1,1420,227.3,623.4,-116.8,25.18,26.58,0,997,1,1
1,2014,192,1030,1,1603,252.2,690.2,-120.9,25.96,26.5,0,998,1,1
1,2014,192,1100,1,1732,230.3,746,-125.5,26.73,25.78,0,997,1,1
1,2014,192,1130,1,1849,224.2,792,-132.3,28.04,24.41,0,997,1,1
1,2014,192,1200,1,1944,238,825,-137.1,28.8,21.55,0,997,1,1
1,2014,192,1230,1,2001,262.9,845,-142,29.79,19.84,0,997,1,1
1,2014,192,1300,1,2023,247.1,859,-145,30.08,18,0,997,1,1
1,2014,192,1330,1,2091,252.9,859,-149.1,30.61,16.55,0,996,1,1
1,2014,192,1400,1,2096,241.5,848,-150,31.07,15.95,0,996,1,1
1,2014,192,1430,1,2028,228.5,827,-149.2,31.4,15.59,0,996,1,1
1,2014,192,1500,1,1944,229.8,789,-147.3,32.05,16.16,0,996,1,1
1,2014,192,1530,1,1895,231.2,743,-144.2,32.24,16.21,0,995,1,1
1,2014,192,1600,1,1834,241.7,688.3,-144.7,32.6,15.3,0,995,1,1
1,2014,192,1630,1,1707,243.6,622.4,-140.6,32.85,14.97,0,995,1,1
1,2014,192,1700,1,1508,229.6,547.5,-137.1,33.29,15.69,0,995,1,1
1,2014,192,1730,1,1333,218.2,469.9,-132.4,33.1,16.68,0,994,1,1
1,2014,192,1800,1,1154,211.3,390,-126.9,32.67,18.02,0,994,1,1
1,2014,192,1830,1,965,187.7,307.2,-123.8,32.79,19.18,0,994,1,1
1,2014,192,1900,1,722,163.6,224.7,-117.8,32.17,22.86,0,994,1,1
1,2014,192,1930,1,480.5,139.4,146.1,-110.9,30.76,29.06,0,994,1,1
1,2014,192,2000,1,272.1,110.6,78.1,-105.7,28.93,34.07,0,995,1,1
1,2014,192,2030,1,117.9,70.5,23.65,-101.3,27.64,36.74,0,995,1,1
1,2014,192,2100,1,0,21.55,0,-97.2,26.27,39.72,0,995,1,1
1,2014,192,2130,1,0,2.788,0,-94,25.06,42.11,0,995,1,1
1,2014,192,2200,1,0,2.513,0,-91.5,24.11,43.83,0,996,1,1
1,2014,192,2230,1,0,2.522,0,-89.6,23.18,45.12,0,996,1,1
1,2014,192,2300,1,0,2.506,0,-86.9,22.54,45.04,0,996,1,1
1,2014,192,2330,1,0,2.401,0,-85.7,22.14,44.88,0,996,1,1
1,2014,192,0000,1,0,2.506,0,-83.9,21.8,45.87,0,996,1,1
1,2014,193,0030,1,0,2.562,0,-82.3,21.47,48.32,0,996,1,1
1,2014,193,100,1,0,2.634,0,-81,21.21,50.25,0,996,1,1
1,2014,193,130,1,0,2.458,0,-80.1,20.73,52.48,0,996,1,1
1,2014,193,200,1,0,2.316,0,-78.8,20.32,55.37,0,996,1,1
1,2014,193,230,1,0,2.477,0,-77.3,20,57.86,0,995,1,1
1,2014,193,300,1,0,2.464,0,-76,19.56,60.54,0,995,1,1
1,2014,193,330,1,0,2.471,0,-74.9,19.34,62.39,0,995,1,1
1,2014,193,400,1,0,2.576,0,-73.1,19.41,62.69,0,995,1,1
1,2014,193,430,1,0,2.58,0,-73.9,19.43,63.13,0,995,1,1
1,2014,193,500,1,0,2.588,0,-73.3,19.1,64.23,0,995,1,1
1,2014,193,530,1,0,2.608,0,-73.2,18.73,65.34,0,995,1,1
1,2014,193,600,1,0,3.073,0,-72.7,18.23,67.19,0,995,1,1
1,2014,193,630,1,38,24.58,18.74,-71.7,17.77,69.22,0,995,1,1
1,2014,193,700,1,129.3,72.7,95.3,-73.5,17.55,71.1,0,995,1,1
1,2014,193,730,1,357.2,116.8,184.1,-77.1,18.02,70.5,0,995,1,1
1,2014,193,800,1,593.2,142.8,274.7,-82.5,19.16,67.09,0,996,1,1
1,2014,193,830,1,821,166.4,365.3,-88.9,20.77,62.79,0,996,1,1
1,2014,193,900,1,1025,192.3,452,-94.1,22.29,58.21,0,996,1,1
1,2014,193,930,1,1216,210.4,534.8,-98.3,23.59,53.88,0,996,1,1
1,2014,193,1000,1,1406,236.3,610.8,-104.3,25.11,49.71,0,996,1,1
1,2014,193,1030,1,1593,263.9,677.3,-110,26.29,46.53,0,996,1,1
1,2014,193,1100,1,1721,244.1,732,-114.7,27.3,42.2,0,996,1,1
1,2014,193,1130,1,1839,236,780,-120.2,28.28,36.23,0,996,1,1
1,2014,193,1200,1,1929,251.8,811,-124.8,29.34,34.09,0,996,1,1
1,2014,193,1230,1,1989,278,835,-127.9,30.04,32.15,0,996,1,1
1,2014,193,1300,1,2012,263.1,844,-132.2,30.63,30.07,0,996,1,1
1,2014,193,1330,1,2082,269.2,849,-136.5,31.04,26.78,0,995,1,1
1,2014,193,1400,1,2086,256.7,839,-138.9,31.56,24.25,0,995,1,1
1,2014,193,1430,1,2022,234.8,822,-141.9,31.97,21.87,0,995,1,1
1,2014,193,1500,1,1937,235.4,788,-141.7,31.93,21.26,0,995,1,1
1,2014,193,1530,1,1876,257.1,732,-132,32.23,25.03,0,995,1,1
1,2014,193,1600,1,1803,279.6,675.4,-125,31.81,30.45,0,995,1,1
1,2014,193,1630,1,1679,274.5,614.6,-120.4,31.05,33.14,0,994,1,1
1,2014,193,1700,1,1484,246.6,543.5,-119.6,30.67,32.18,0,994,1,1
1,2014,193,1730,1,1316,226.3,467.2,-119.2,30.38,31.28,0,994,1,1
1,2014,193,1800,1,1145,215,387.4,-118.6,29.97,32.32,0,995,1,1
1,2014,193,1830,1,947,188.6,306.6,-116.2,29.21,34.01,0,995,1,1
1,2014,193,1900,1,716,159.5,225.9,-113.6,27.93,35.77,0,995,1,1
1,2014,193,1930,1,482.1,135,147.7,-110.5,27,37.19,0,995,1,1
1,2014,193,2000,1,273,107.2,78.7,-108.1,26.05,38.55,0,995,1,1
1,2014,193,2030,1,118.2,68.68,23,-105.8,25.01,39.8,0,996,1,1
1,2014,193,2100,1,0,20.59,0,-101.3,23.5,42.69,0,996,1,1
1,2014,193,2130,1,0,2.785,0,-95.9,21.6,51.17,0,996,1,1
1,2014,193,2200,1,0,2.447,0,-91.3,20.06,59.66,0,996,1,1
1,2014,193,2230,1,0,2.554,0,-88.8,18.77,68.14,0,997,1,1
1,2014,193,2300,1,0,2.364,0,-86.8,17.71,74.2,0,997,1,1
1,2014,193,2330,1,0,2.464,0,-84.8,16.76,78.9,0,997,1,1
1,2014,193,0000,1,0,2.554,0,-82.8,15.95,84,0,997,1,1
1,2014,194,0030,1,0,2.53,0,-80.2,15.43,87.2,0,997,1,1
1,2014,194,100,1,0,2.536,0,-76.2,14.84,90.1,0,997,1,1
1,2014,194,130,1,0,2.282,0,-73.8,14.51,91.6,0,997,1,1
1,2014,194,200,1,0,2.281,0,-73.6,14.37,92.1,0,996,1,1
1,2014,194,230,1,0,2.273,0,-60.43,13.89,94.9,0,996,1,1
1,2014,194,300,1,0,2.266,0,-42.77,13.88,96,0,996,1,1
1,2014,194,330,1,0,2.366,0,-32.29,13.82,96.5,0,996,1,1
1,2014,194,400,1,0,2.459,0,-25.74,13.74,97.1,0,996,1,1
1,2014,194,430,1,0,2.398,0,-21.64,13.59,97.5,0,996,1,1
1,2014,194,500,1,0,2.542,0,-19.2,13.53,97.9,0,996,1,1
1,2014,194,530,1,0,2.564,0,-17.84,13.44,98.1,0,996,1,1
1,2014,194,600,1,0,2.894,0,-16.74,13.28,98.3,0,996,1,1
1,2014,194,630,1,31.52,23.29,6.775,-16.02,13.12,98.5,0,996,1,1
1,2014,194,700,1,122.5,85.8,77.6,-15.03,13.21,98.8,0,997,1,1
1,2014,194,730,1,326.2,150.9,157.8,-17.85,14.25,98.9,0,997,1,1
1,2014,194,800,1,542.8,205.4,249,-36.89,14.96,98.3,0,997,1,1
1,2014,194,830,1,738,281.5,323.2,-72.5,15.78,95.9,0,997,1,1
1,2014,194,900,1,979,269.8,428.7,-78.2,17.18,88.9,0,997,1,1
1,2014,194,930,1,1178,277.4,517.5,-82.9,19.09,81.6,0,997,1,1
1,2014,194,1000,1,1372,299.9,594,-88.1,20.73,75.2,0,997,1,1
1,2014,194,1030,1,1558,325.7,660.3,-93.3,21.8,70.7,0,997,1,1
1,2014,194,1100,1,1687,300.9,717,-97.1,22.98,66.29,0,997,1,1
1,2014,194,1130,1,1801,295.4,761,-100.8,23.84,62.97,0,997,1,1
1,2014,194,1200,1,1897,303.2,796,-105.5,24.93,59.06,0,997,1,1
1,2014,194,1230,1,1958,324.6,819,-108.1,25.62,57.02,0,997,1,1
1,2014,194,1300,1,1978,305.6,830,-110,26.27,53.67,0,997,1,1
1,2014,194,1330,1,2040,307,832,-115.6,27.68,48.44,0,997,1,1
1,2014,194,1400,1,2054,285.4,824,-116.9,27.92,45.61,0,996,1,1
1,2014,194,1430,1,1988,274.8,802,-116.2,28.71,43.31,0,996,1,1
1,2014,194,1500,1,1918,269.3,768,-116.4,29.35,40.55,0,996,1,1
1,2014,194,1530,1,1879,258.5,728,-116.6,29.53,38.42,0,996,1,1
1,2014,194,1600,1,1808,278.6,671.2,-114.7,29.67,40.71,0,996,1,1
1,2014,194,1630,1,1679,257.1,611,-116.5,29.38,36.8,0,996,1,1
1,2014,194,1700,1,1490,233.3,540.5,-113.7,29.36,37.09,0,996,1,1
1,2014,194,1730,1,1316,217.6,460.8,-110.3,29.28,37.27,0,996,1,1
1,2014,194,1800,1,1146,205.5,382,-108.6,28.96,36.2,0,996,1,1
1,2014,194,1830,1,950,180.4,301.6,-106.7,28.36,37.55,0,996,1,1
1,2014,194,1900,1,719,153.4,222.4,-103.5,27.79,39.69,0,996,1,1
1,2014,194,1930,1,484.4,129.8,145.5,-100,26.9,42.4,0,996,1,1
1,2014,194,2000,1,273.1,104.6,76.5,-96,25.83,45.91,0,996,1,1
1,2014,194,2030,1,116.8,67.1,22.06,-92.2,24.37,50.06,0,996,1,1
1,2014,194,2100,1,0,20.19,0,-88.8,22.8,54.98,0,996,1,1
1,2014,194,2130,1,0,2.724,0,-86.4,21.24,55.88,0,997,1,1
1,2014,194,2200,1,0,2.439,0,-83.2,20.37,56.45,0,997,1,1
1,2014,194,2230,1,0,2.502,0,-80.8,19.7,65.19,0,997,1,1
1,2014,194,2300,1,0,2.545,0,-78.1,19.03,72,0,998,1,1
1,2014,194,2330,1,0,2.569,0,-76.2,18.28,76.3,0,998,1,1
1,2014,194,0000,1,0,2.382,0,-76.9,17.73,83.7,0,998,1,1
1,2014,195,0030,1,0,2.277,0,-75.7,17.1,87.3,0,998,1,1
1,2014,195,100,1,0,2.28,0,-74.8,16.9,88.4,0,997,1,1
1,2014,195,130,1,0,2.288,0,-73.6,16.61,89.5,0,997,1,1
1,2014,195,200,1,0,2.314,0,-73.2,16.49,90,0,997,1,1
1,2014,195,230,1,0,2.41,0,-71.8,16.3,90.7,0,997,1,1
1,2014,195,300,1,0,2.43,0,-68.73,16,91.8,0,997,1,1
1,2014,195,330,1,0,2.543,0,-65.07,15.8,93.2,0,997,1,1
1,2014,195,400,1,0,2.56,0,-55.04,15.52,94.7,0,997,1,1
1,2014,195,430,1,0,2.515,0,-38.86,15.31,95.9,0,997,1,1
1,2014,195,500,1,0,2.486,0,-28.8,15.11,96.8,0,997,1,1
1,2014,195,530,1,0,2.514,0,-23.9,15.1,97.4,0,997,1,1
1,2014,195,600,1,0,2.728,0,-18.96,15.09,97.8,0,997,1,1
1,2014,195,630,1,21.5,14.27,4.267,-4.775,15.12,98,0,997,1,1
1,2014,195,700,1,63.12,54.48,21.86,-3.072,15.38,98.2,0,997,1,1
1,2014,195,730,1,127.2,116.1,47.96,-5.636,15.59,98.1,0,997,1,1
1,2014,195,800,1,225.1,209.2,90.8,-8.77,15.92,97.5,0,997,1,1
1,2014,195,830,1,408.4,355.9,169.6,-33.95,16.49,94.8,0,997,1,1
1,2014,195,900,1,967,264.7,419.6,-75.8,17.64,89.3,0,997,1,1
1,2014,195,930,1,1192,260.6,518.1,-82.6,19.15,82.5,0,997,1,1
1,2014,195,1000,1,1384,282.5,591.7,-86.9,20.51,76.4,0,997,1,1
1,2014,195,1030,1,1571,311.8,657,-92.1,22.07,69.56,0,997,1,1
1,2014,195,1100,1,1704,287.7,715,-96.8,23.59,63.28,0,997,1,1
1,2014,195,1130,1,1825,281.5,760,-103.4,25.32,57.3,0,997,1,1
1,2014,195,1200,1,1918,294.1,794,-106.8,26.35,53.83,0,997,1,1
1,2014,195,1230,1,1982,318,818,-110.1,27.55,49.93,0,996,1,1
1,2014,195,1300,1,1997,308.8,828,-109.4,28.12,49.41,0,996,1,1
1,2014,195,1330,1,2049,320.9,826,-111.1,28.46,48.29,0,996,1,1
1,2014,195,1400,1,2059,301.7,816,-112.7,29.24,46.23,0,996,1,1
1,2014,195,1430,1,1995,286.9,795,-113.7,30.23,43.34,0,996,1,1
1,2014,195,1500,1,1911,287.4,762,-113.2,30.62,41.78,0,996,1,1
1,2014,195,1530,1,1858,307.7,714,-108.8,30.84,43.84,0,995,1,1
1,2014,195,1600,1,1790,321.4,658.2,-107.1,31.1,43.32,0,995,1,1
1,2014,195,1630,1,1655,328.7,597.3,-102.3,31.28,43.12,0,995,1,1
1,2014,195,1700,1,1462,320.9,526.2,-97.3,31.47,42.45,0,995,1,1
1,2014,195,1730,1,1282,318.9,445.8,-95.3,31.63,41.65,0,994,1,1
1,2014,195,1800,1,1120,261.9,373.4,-97.9,30.76,41.77,0,994,1,1
1,2014,195,1830,1,934,212.1,297.3,-102.6,30.1,41.67,0,994,1,1
1,2014,195,1900,1,702,172.7,218.5,-102.9,29.34,41.2,0,995,1,1
1,2014,195,1930,1,474.7,144.3,143.7,-99.7,28.5,42.17,0,995,1,1
1,2014,195,2000,1,264.6,113.8,75.7,-95.2,27.45,45.59,0,995,1,1
1,2014,195,2030,1,112.3,70.4,22.11,-91.2,25.92,51.94,0,995,1,1
1,2014,195,2100,1,0,20.08,0,-87.9,24.11,57.34,0,995,1,1
1,2014,195,2130,1,0,2.683,0,-85.6,22.88,60.49,0,996,1,1
1,2014,195,2200,1,0,2.456,0,-85.5,21.75,65.8,0,996,1,1
1,2014,195,2230,1,0,2.508,0,-84,20.96,70.3,0,996,1,1
1,2014,195,2300,1,0,2.58,0,-81.4,20.46,73.4,0,996,1,1
1,2014,195,2330,1,0,2.467,0,-80.9,19.97,75.4,0,997,1,1
1,2014,195,0000,1,0,2.321,0,-79.6,19.33,77.9,0,997,1,1
1,2014,196,0030,1,0,2.465,0,-78,18.88,79.8,0,997,1,1
1,2014,196,100,1,0,2.43,0,-77.2,18.56,81,0,997,1,1
1,2014,196,130,1,0,2.452,0,-76,18.19,82.4,0,997,1,1
1,2014,196,200,1,0,2.471,0,-74.7,17.94,83.4,0,997,1,1
1,2014,196,230,1,0,2.414,0,-73.7,17.66,84.6,0,996,1,1
1,2014,196,300,1,0,2.43,0,-71.7,17.21,86.4,0,996,1,1
1,2014,196,330,1,0,2.482,0,-67.65,16.02,90.4,0,996,1,1
1,2014,196,400,1,0,2.458,0,-61.44,15.48,93.2,0,996,1,1
1,2014,196,430,1,0,2.545,0,-43.74,15.21,94.7,0,996,1,1
1,2014,196,500,1,0,2.612,0,-31.79,15.18,95.7,0,996,1,1
1,2014,196,530,1,0,2.615,0,-26.08,15.11,96.4,0,996,1,1
1,2014,196,600,1,0,2.878,0,-22.06,14.92,96.8,0,997,1,1
1,2014,196,630,1,29.49,21.52,4.385,-19.6,14.59,97.3,0,997,1,1
1,2014,196,700,1,118,82.7,69.61,-18.32,14.87,97.5,0,997,1,1
1,2014,196,730,1,326.2,155.5,162.8,-24.76,15.25,97.4,0,997,1,1
1,2014,196,800,1,532.6,220.8,246,-58.67,15.9,96.2,0,997,1,1
1,2014,196,830,1,672.5,307.9,288.1,-69.46,16.94,91.9,0,997,1,1
1,2014,196,900,1,1010,289.5,441.7,-78.5,18.33,85.9,0,997,1,1
1,2014,196,930,1,1201,286.4,521.9,-83.1,19.29,81.6,0,997,1,1
1,2014,196,1000,1,1393,303.1,596.7,-87.7,20.45,77.6,0,997,1,1
1,2014,196,1030,1,1580,324.3,664.3,-92.2,21.63,73.5,0,997,1,1
1,2014,196,1100,1,1707,295.2,721,-97.1,22.9,69.54,0,997,1,1
1,2014,196,1130,1,1820,285.3,764,-100.4,23.58,67.06,0,997,1,1
1,2014,196,1200,1,1911,292.9,799,-104.7,24.93,63.18,0,997,1,1
1,2014,196,1230,1,1980,315.3,822,-108.1,25.93,60.04,0,997,1,1
1,2014,196,1300,1,2006,298.4,834,-111.4,26.99,56.35,0,997,1,1
1,2014,196,1330,1,2062,304.9,836,-114.1,27.67,53.7,0,997,1,1
1,2014,196,1400,1,2070,284.7,825,-115.6,28.17,51.9,0,996,1,1
1,2014,196,1430,1,2001,270.1,803,-115.6,29.17,49.18,0,996,1,1
1,2014,196,1500,1,1915,272.1,770,-115,29.88,45.99,0,996,1,1
1,2014,196,1530,1,1876,279.2,722,-113.7,30.51,43.43,0,996,1,1
1,2014,196,1600,1,1808,299.9,667.4,-111.9,31.22,41.97,0,996,1,1
1,2014,196,1630,1,1678,289.1,607.1,-110.4,31.2,40.52,0,996,1,1
1,2014,196,1700,1,1480,269.9,534.2,-107.6,31.38,41.25,0,996,1,1
1,2014,196,1730,1,1306,251.1,456.1,-106.4,31.12,44.66,0,995,1,1
1,2014,196,1800,1,1134,236.8,379.1,-103.7,30.65,47.34,0,995,1,1
1,2014,196,1830,1,936,211.4,298.2,-102.4,30.4,48.5,0,995,1,1
1,2014,196,1900,1,697.4,182.7,218,-97.6,29.86,49.99,0,995,1,1
1,2014,196,1930,1,463.6,149.4,140.4,-98.6,29.15,50.63,0,996,1,1
1,2014,196,2000,1,255.8,115.3,73.2,-95.9,27.77,53.18,0,996,1,1
1,2014,196,2030,1,107.3,70.1,21.37,-91.3,26.54,55.42,0,996,1,1
1,2014,196,2100,1,0,19.46,0,-87.3,25.05,59.61,0,996,1,1
1,2014,196,2130,1,0,2.639,0,-84.6,23.68,65.37,0,996,1,1
1,2014,196,2200,1,0,2.487,0,-82.8,22.5,69.65,0,997,1,1
1,2014,196,2230,1,0,2.439,0,-82.3,21.49,72.5,0,997,1,1
1,2014,196,2300,1,0,2.423,0,-82.2,20.57,75.2,0,997,1,1
1,2014,196,2330,1,0,2.517,0,-81.8,20.02,77.3,0,997,1,1
1,2014,196,0000,1,0,2.584,0,-79.9,19.63,78.6,0,997,1,1
1,2014,197,0030,1,0,2.491,0,-79.5,19.41,79.5,0,997,1,1
